,0
490,0.39974036350000025
491,0.39974036350000025
492,0.39974036350000025
493,0.39974036350000025
494,0.6995328574000004
495,0.39974036350000025
496,0.39974036350000025
497,0.39974036350000025
498,0.39974036350000025
499,0.6995328574000004
500,0.39974036350000025
501,0.39974036350000025
502,0.39974036350000025
503,0.39974036350000025
504,0.39974036350000025
505,0.39974036350000025
506,0.6995328574000004
507,0.6995328574000004
508,0.6995328574000004
509,0.39974036350000025
510,0.39974036350000025
511,0.39974036350000025
512,0.39974036350000025
513,0.39974036350000025
514,0.39974036350000025
515,0.6995328574000004
516,0.39974036350000025
517,0.39974036350000025
518,0.6995328574000004
519,0.39974036350000025
520,0.39974036350000025
521,0.39974036350000025
522,0.39974036350000025
523,0.39974036350000025
524,0.39974036350000025
525,0.6995328574000004
526,0.39974036350000025
527,0.39974036350000025
528,0.39974036350000025
529,0.39974036350000025
530,0.39974036350000025
531,0.6995328574000004
532,0.6995328574000004
533,0.6995328574000004
534,0.39974036350000025
535,0.39974036350000025
536,0.39974036350000025
537,0.39974036350000025
538,0.6995328574000004
539,0.39974036350000025
540,0.6995328574000004
541,0.39974036350000025
542,0.39974036350000025
543,0.39974036350000025
544,0.39974036350000025
545,0.39974036350000025
546,0.6995328574000004
547,0.39974036350000025
548,0.39974036350000025
549,0.39974036350000025
550,0.39974036350000025
551,0.39974036350000025
552,0.39974036350000025
553,0.39974036350000025
554,0.39974036350000025
555,0.39974036350000025
556,0.39974036350000025
557,0.39974036350000025
558,0.6995328574000004
559,0.39974036350000025
560,0.39974036350000025
561,0.39974036350000025
562,0.39974036350000025
563,0.6995328574000004
564,0.6994803541000003
565,0.6994803541000003
566,0.39974036350000025
567,0.39974036350000025
568,0.6995328574000004
569,0.6995328574000004
570,0.3830634965500002
571,0.08327100265000023
572,0.08327100265000023
573,0.08327100265000023
574,0.6995328574000004
575,0.39974036350000025
576,0.39974036350000025
577,0.08327100265000023
578,0.08327100265000023
579,0.08327100265000023
580,0.08327100265000023
581,0.08327100265000023
582,0.08327100265000023
583,0.3830634965500002
584,0.08327100265000023
585,0.08327100265000023
586,0.3830634965500002
587,0.08327100265000023
588,0.6995328574000004
589,0.3830634965500002
590,0.08327100265000023
591,0.08327100265000023
592,0.3830634965500002
593,0.08327100265000023
594,0.3830634965500002
595,0.08327100265000023
596,0.3830634965500002
597,0.08327100265000023
598,0.3830634965500002
599,0.08327100265000023
600,0.08327100265000023
601,0.08327100265000023
602,0.08327100265000023
603,0.08327100265000023
604,0.08327100265000023
605,0.08327100265000023
606,0.08327100265000023
607,0.08327100265000023
608,0.3830634965500002
609,0.08327100265000023
610,0.08327100265000023
611,0.08327100265000023
612,0.08327100265000023
613,0.39974036350000025
614,0.6995328574000004
615,0.39974036350000025
616,0.39974036350000025
617,0.39974036350000025
618,0.3830109932500002
619,0.08327100265000023
620,0.08327100265000023
621,0.08327100265000023
622,0.08327100265000023
623,0.08327100265000023
624,0.08327100265000023
625,0.08327100265000023
626,0.08327100265000023
627,0.08327100265000023
628,0.08327100265000023
629,0.08327100265000023
630,0.39974036350000025
631,0.39974036350000025
632,0.39974036350000025
633,0.6995328574000004
634,0.39974036350000025
635,0.39974036350000025
636,0.39974036350000025
637,0.39974036350000025
638,0.08327100265000023
639,0.39974036350000025
640,0.6995328574000004
641,0.3830634965500002
642,0.08327100265000023
643,0.6994803541000003
644,0.39974036350000025
645,0.3830109932500002
646,0.6828034871500002
647,0.39974036350000025
648,0.39974036350000025
649,0.39974036350000025
650,0.6995328574000004
651,0.08327100265000023
652,0.3830109932500002
653,0.6828034871500002
654,0.08327100265000023
655,0.08327100265000023
656,0.3830109932500002
657,0.3830109932500002
658,0.6828034871500002
659,0.3830109932500002
660,0.3830109932500002
661,0.6828034871500002
662,0.3830109932500002
663,0.6995328574000004
664,0.08327100265000023
665,0.39974036350000025
666,0.39974036350000025
667,0.3830109932500002
668,0.6828034871500002
669,0.3830109932500002
670,0.3830109932500002
671,0.6828034871500002
672,0.6828034871500002
673,0.6828034871500002
674,0.3830109932500002
675,0.6828034871500002
676,0.3830109932500002
677,0.3830109932500002
678,0.3830109932500002
679,0.3830109932500002
680,0.3830109932500002
681,0.3830109932500002
682,0.3830109932500002
683,0.3830109932500002
684,0.6828034871500002
685,0.3830109932500002
686,0.6828034871500002
687,0.3830109932500002
688,0.3830109932500002
689,0.3830109932500002
690,0.3830109932500002
691,0.3830109932500002
692,0.3830109932500002
693,0.3830109932500002
694,0.3830109932500002
695,0.3830109932500002
696,0.3830109932500002
697,0.3830109932500002
698,0.3830109932500002
699,0.6828034871500002
700,0.6828034871500002
701,0.6828034871500002
702,0.3830109932500002
703,0.3830109932500002
704,0.3830109932500002
705,0.6828034871500002
706,0.3830109932500002
707,0.3830109932500002
708,0.6828034871500002
709,0.3830109932500002
710,0.3830109932500002
711,0.3830109932500002
712,0.3830109932500002
713,0.6828034871500002
714,0.6828034871500002
715,0.3830109932500002
716,0.6828034871500002
717,0.3830109932500002
718,0.6828034871500002
719,0.6828034871500002
720,0.3830109932500002
721,0.3830109932500002
722,0.3830109932500002
723,0.3830109932500002
724,0.3830109932500002
725,0.3830109932500002
726,0.3830109932500002
727,0.6828034871500002
728,0.3830109932500002
729,0.6828034871500002
730,0.6828034871500002
731,0.3830109932500002
732,0.3830109932500002
733,0.3830109932500002
734,0.3830109932500002
735,0.3830109932500002
736,0.3830109932500002
737,0.3830109932500002
738,0.3830109932500002
739,0.3830109932500002
740,0.6828034871500002
741,0.3830109932500002
742,0.3830109932500002
743,0.6828034871500002
744,0.6828034871500002
745,0.3830109932500002
746,0.3830109932500002
747,0.3830109932500002
748,0.3830109932500002
749,0.6828034871500002
750,0.3830109932500002
751,0.6828034871500002
752,0.3830109932500002
753,0.6828034871500002
754,0.3830109932500002
755,0.3830109932500002
756,0.3830109932500002
757,0.6828034871500002
758,0.3830109932500002
759,0.3830109932500002
760,0.3830109932500002
761,0.3830109932500002
762,0.3830109932500002
763,0.3830109932500002
764,0.3830109932500002
765,0.3830109932500002
766,0.3830109932500002
767,0.3830109932500002
768,0.3830109932500002
769,0.3830109932500002
770,0.3830109932500002
771,0.3830109932500002
772,0.3830109932500002
773,0.3830109932500002
774,0.3830109932500002
775,0.3830109932500002
776,0.3830109932500002
777,0.3830109932500002
778,0.6828034871500002
779,0.6828034871500002
780,0.3830109932500002
781,0.6828034871500002
782,0.3830109932500002
783,0.3830109932500002
784,0.3830109932500002
785,0.3830109932500002
786,0.6828034871500002
787,0.3830109932500002
788,0.3830109932500002
789,0.6828034871500002
790,0.3830109932500002
791,0.6828034871500002
792,0.3830109932500002
793,0.6828034871500002
794,0.6828034871500002
795,0.3830109932500002
796,0.6828034871500002
797,0.6828034871500002
798,0.3830109932500002
799,0.3830109932500002
800,0.3830109932500002
801,0.6828034871500002
802,0.3830109932500002
803,0.3830109932500002
804,0.3830109932500002
805,0.3830109932500002
806,0.6828034871500002
807,0.3830109932500002
808,0.6828034871500002
809,0.3830109932500002
810,0.3830109932500002
811,0.6828034871500002
812,0.3830109932500002
813,0.3830109932500002
814,0.3830109932500002
815,0.6828034871500002
816,0.39974036350000025
817,0.6994803541000003
818,0.6994803541000003
819,0.9992728480000004
820,0.6994803541000003
821,0.6994803541000003
822,0.6994803541000003
823,0.6994803541000003
824,0.6994803541000003
825,0.6994803541000003
826,0.6994803541000003
827,0.9992728480000004
828,0.9992728480000004
829,0.6994803541000003
830,0.6994803541000003
831,0.6994803541000003
832,0.6994803541000003
833,0.6994803541000003
834,0.6994803541000003
835,0.6994803541000003
836,0.6994803541000003
837,0.6994803541000003
838,0.6994803541000003
839,0.9992728480000004
840,0.9992728480000004
841,0.6994803541000003
842,0.6994803541000003
843,0.9992728480000004
844,0.9992728480000004
845,0.6994803541000003
846,0.6994803541000003
847,0.9992728480000004
848,0.9992728480000004
849,0.6994803541000003
850,0.6994803541000003
851,0.6994803541000003
852,0.6994803541000003
853,0.6994803541000003
854,0.6994803541000003
855,0.9992728480000004
856,0.9992728480000004
857,0.6994803541000003
858,0.6994803541000003
859,0.6994803541000003
860,0.6994803541000003
861,0.6994803541000003
862,0.9992728480000004
863,0.6994803541000003
864,0.6994803541000003
865,0.9992728480000004
866,0.9992728480000004
867,0.6994803541000003
868,0.6994803541000003
869,0.6994803541000003
870,0.6994803541000003
871,0.6994803541000003
872,0.6994803541000003
873,0.6994803541000003
874,0.6994803541000003
875,0.6994803541000003
876,0.9992728480000004
877,0.6994803541000003
878,0.9992728480000004
879,0.6994803541000003
880,0.6994803541000003
881,0.6994803541000003
882,0.6994803541000003
883,0.6994803541000003
884,0.6994803541000003
885,0.9992728480000004
886,0.6994803541000003
887,0.9992728480000004
888,0.6994803541000003
889,0.6994803541000003
890,0.6994803541000003
891,0.6994803541000003
892,0.6994803541000003
893,0.6994803541000003
894,0.6994803541000003
895,0.6994803541000003
896,0.9992728480000004
897,0.6994803541000003
898,0.6994803541000003
899,0.6994803541000003
900,0.9992728480000004
901,0.9992728480000004
902,0.6994803541000003
903,0.9992728480000004
904,0.6994803541000003
905,0.6994803541000003
906,0.6994803541000003
907,0.6994803541000003
908,0.6994803541000003
909,0.6994803541000003
910,0.9992728480000004
911,0.6994803541000003
912,0.6994803541000003
913,0.6994803541000003
914,0.6994803541000003
915,0.6994803541000003
916,0.9992728480000004
917,0.9992728480000004
918,0.6994803541000003
919,0.6994803541000003
920,0.6994803541000003
921,0.9992728480000004
922,0.6994803541000003
923,0.6994803541000003
924,0.6994803541000003
925,0.6994803541000003
926,0.6994803541000003
927,0.6994803541000003
928,0.6994803541000003
929,0.9992728480000004
930,0.6994803541000003
931,0.6994803541000003
932,0.6994803541000003
933,0.9992728480000004
934,0.6994803541000003
935,0.9992728480000004
936,0.6994803541000003
937,0.6994803541000003
938,0.6994803541000003
939,0.9992728480000004
940,0.6994803541000003
941,0.6994803541000003
942,0.39974036350000025
943,0.39974036350000025
944,0.3830634965500002
945,0.08327100265000023
946,0.08327100265000023
947,0.08327100265000023
948,0.08327100265000023
949,0.3830634965500002
950,0.08327100265000023
951,0.08327100265000023
952,0.6995328574000004
953,0.39974036350000025
954,0.6995328574000004
955,0.39974036350000025
956,0.39974036350000025
957,0.39974036350000025
958,0.39974036350000025
959,0.39974036350000025
960,0.39974036350000025
961,0.6995328574000004
962,0.39974036350000025
963,0.39974036350000025
964,0.39974036350000025
965,0.39974036350000025
966,0.39974036350000025
967,0.39974036350000025
968,0.39974036350000025
969,0.39974036350000025
970,0.39974036350000025
971,0.39974036350000025
972,0.39974036350000025
973,0.39974036350000025
974,0.39974036350000025
975,0.39974036350000025
976,0.39974036350000025
977,0.6995328574000004
978,0.39974036350000025
979,0.6995328574000004
980,0.39974036350000025
981,0.39974036350000025
982,0.39974036350000025
983,0.39974036350000025
984,0.39974036350000025
985,0.39974036350000025
986,0.39974036350000025
987,0.39974036350000025
988,0.39974036350000025
989,0.39974036350000025
990,0.39974036350000025
991,0.39974036350000025
992,0.39974036350000025
993,0.6995328574000004
994,0.39974036350000025
995,0.39974036350000025
996,0.39974036350000025
997,0.39974036350000025
998,0.39974036350000025
999,0.39974036350000025
1000,0.39974036350000025
1001,0.39974036350000025
1002,0.39974036350000025
1003,0.6995328574000004
1004,0.39974036350000025
1005,0.39974036350000025
1006,0.6995328574000004
1007,0.6995328574000004
1008,0.39974036350000025
1009,0.6995328574000004
1010,0.39974036350000025
1011,0.6995328574000004
1012,0.6995328574000004
1013,0.6995328574000004
1014,0.6995328574000004
1015,0.39974036350000025
1016,0.39974036350000025
1017,0.39974036350000025
1018,0.39974036350000025
1019,0.39974036350000025
1020,0.39974036350000025
1021,0.39974036350000025
1022,0.39974036350000025
1023,0.39974036350000025
1024,0.39974036350000025
1025,0.39974036350000025
1026,0.39974036350000025
1027,0.39974036350000025
1028,0.39974036350000025
1029,0.6995328574000004
1030,0.39974036350000025
1031,0.39974036350000025
1032,0.08327100265000023
1033,0.08327100265000023
1034,0.3830634965500002
1035,0.08327100265000023
1036,0.3830634965500002
1037,0.39974036350000025
1038,0.39974036350000025
1039,0.39974036350000025
1040,0.6995328574000004
1041,0.6828034871500002
1042,0.39974036350000025
1043,0.08327100265000023
1044,0.08327100265000023
1045,0.08327100265000023
1046,0.08327100265000023
1047,0.08327100265000023
1048,0.08327100265000023
1049,0.08327100265000023
1050,0.08327100265000023
1051,0.08327100265000023
1052,0.08327100265000023
1053,0.3830634965500002
1054,0.08327100265000023
1055,0.08327100265000023
1056,0.3830634965500002
1057,0.08327100265000023
1058,0.08327100265000023
1059,0.3830634965500002
1060,0.08327100265000023
1061,0.3830634965500002
1062,0.08327100265000023
1063,0.08327100265000023
1064,0.3830634965500002
1065,0.08327100265000023
1066,0.08327100265000023
1067,0.08327100265000023
1068,0.08327100265000023
1069,0.08327100265000023
1070,0.08327100265000023
1071,0.3830634965500002
1072,0.08327100265000023
1073,0.08327100265000023
1074,0.3830634965500002
1075,0.08327100265000023
1076,0.3830634965500002
1077,0.08327100265000023
1078,0.08327100265000023
1079,0.08327100265000023
1080,0.08327100265000023
1081,0.3830634965500002
1082,0.08327100265000023
1083,0.08327100265000023
1084,0.08327100265000023
1085,0.08327100265000023
1086,0.08327100265000023
1087,0.3830634965500002
1088,0.08327100265000023
1089,0.3830634965500002
1090,0.08327100265000023
1091,0.08327100265000023
1092,0.08327100265000023
1093,0.08327100265000023
1094,0.08327100265000023
1095,0.3830634965500002
1096,0.08327100265000023
1097,0.08327100265000023
1098,0.3830634965500002
1099,0.3830634965500002
1100,0.08327100265000023
1101,0.08327100265000023
1102,0.08327100265000023
1103,0.3830634965500002
1104,0.08327100265000023
1105,0.08327100265000023
1106,0.3830634965500002
1107,0.3830634965500002
1108,0.08327100265000023
1109,0.3830634965500002
1110,0.08327100265000023
1111,0.08327100265000023
1112,0.08327100265000023
1113,0.08327100265000023
1114,0.08327100265000023
1115,0.3830634965500002
1116,0.08327100265000023
1117,0.08327100265000023
1118,0.08327100265000023
1119,0.08327100265000023
1120,0.08327100265000023
1121,0.3830634965500002
1122,0.08327100265000023
1123,0.3830634965500002
1124,0.08327100265000023
1125,0.08327100265000023
1126,0.08327100265000023
1127,0.08327100265000023
1128,0.08327100265000023
1129,0.08327100265000023
1130,0.08327100265000023
1131,0.3830109932500002
1132,0.39974036350000025
1133,0.6995328574000004
1134,0.39974036350000025
1135,0.39974036350000025
1136,0.6994803541000003
1137,0.6994803541000003
1138,0.9992728480000004
1139,0.6994803541000003
1140,0.6994803541000003
1141,0.9992728480000004
1142,0.3830634965500002
1143,0.3830634965500002
1144,0.08327100265000023
1145,0.3830634965500002
1146,0.08327100265000023
1147,0.39974036350000025
1148,0.6995328574000004
1149,0.39974036350000025
1150,0.6995328574000004
1151,0.08327100265000023
1152,0.08327100265000023
1153,0.6995328574000004
1154,0.08327100265000023
1155,0.08327100265000023
1156,0.08327100265000023
1157,0.08327100265000023
1158,0.08327100265000023
1159,0.08327100265000023
1160,0.39974036350000025
1161,0.39974036350000025
1162,0.08327100265000023
1163,0.08327100265000023
1164,0.08327100265000023
1165,0.08327100265000023
1166,0.08327100265000023
1167,0.08327100265000023
1168,0.08327100265000023
1169,0.08327100265000023
1170,0.3830109932500002
1171,0.3830109932500002
1172,0.3830109932500002
1173,0.6828034871500002
1174,0.3830109932500002
1175,0.3830109932500002
1176,0.6828034871500002
1177,0.3830109932500002
1178,0.3830109932500002
1179,0.6828034871500002
1180,0.6828034871500002
1181,0.3830109932500002
1182,0.3830109932500002
1183,0.3830109932500002
1184,0.3830109932500002
1185,0.3830109932500002
1186,0.6828034871500002
1187,0.6828034871500002
1188,0.3830109932500002
1189,0.6828034871500002
1190,0.3830109932500002
1191,0.6828034871500002
1192,0.3830109932500002
1193,0.3830109932500002
1194,0.3830109932500002
1195,0.6828034871500002
1196,0.3830109932500002
1197,0.3830109932500002
1198,0.3830109932500002
1199,0.3830109932500002
1200,0.6828034871500002
1201,0.3830109932500002
1202,0.3830109932500002
1203,0.6828034871500002
1204,0.6828034871500002
1205,0.3830109932500002
1206,0.3830109932500002
1207,0.3830109932500002
1208,0.3830109932500002
1209,0.3830109932500002
1210,0.3830109932500002
1211,0.6828034871500002
1212,0.3830109932500002
1213,0.3830109932500002
1214,0.3830109932500002
1215,0.6828034871500002
1216,0.3830109932500002
1217,0.3830109932500002
1218,0.3830109932500002
1219,0.3830109932500002
1220,0.3830109932500002
1221,0.3830109932500002
1222,0.3830109932500002
1223,0.3830109932500002
1224,0.3830109932500002
1225,0.6828034871500002
1226,0.3830109932500002
1227,0.3830109932500002
1228,0.3830109932500002
1229,0.3830109932500002
1230,0.3830109932500002
1231,0.3830109932500002
1232,0.6828034871500002
1233,0.3830109932500002
1234,0.3830109932500002
1235,0.6828034871500002
1236,0.3830109932500002
1237,0.3830109932500002
1238,0.3830109932500002
1239,0.3830109932500002
1240,0.3830109932500002
1241,0.3830109932500002
1242,0.6828034871500002
1243,0.3830109932500002
1244,0.3830109932500002
1245,0.3830109932500002
1246,0.3830109932500002
1247,0.3830109932500002
1248,0.3830109932500002
